customer_id,product_id,product_title,review_headline,review_body,star_rating,helpful_votes,total_votes,verified_purchase,review_date
CUST00120,PROD5,Monitor Arm,"Waste of money, poor quality.","Waste of money, poor quality. Exactly what I needed!",3,45,95,N,2022-03-11
CUST00173,PROD1,Power Bank,Broke after one week.,Exactly what I needed! Exactly what I needed!,4,28,43,N,2022-09-16
CUST00141,PROD6,Screen Protector,Good value for money.,"Broke after one week. Decent, but could be better.",4,39,88,Y,2022-09-02
CUST00017,PROD3,Monitor Arm,Perfect! Will buy again.,"Works well, very satisfied. Not as described, disappointed.",4,34,14,Y,2023-10-06
CUST00191,PROD9,Wireless Earbuds,Exactly what I needed!,"Perfect! Will buy again. Decent, but could be better.",1,31,25,N,2022-01-12
CUST00097,PROD7,Screen Protector,Perfect! Will buy again.,"Not as described, disappointed. Works well, very satisfied.",3,39,76,N,2023-12-06
CUST00049,PROD7,Wireless Earbuds,"Not as described, disappointed.","Decent, but could be better. Works well, very satisfied.",3,32,66,N,2023-01-14
CUST00085,PROD10,Phone Case,"Decent, but could be better.","Broke after one week. Waste of money, poor quality.",3,38,80,Y,2023-07-19
CUST00147,PROD9,Power Bank,Amazing product! Highly recommend!,Exactly what I needed! Broke after one week.,4,44,89,Y,2023-06-09
CUST00159,PROD5,Wireless Earbuds,"Works well, very satisfied.",Broke after one week. Broke after one week.,2,33,10,N,2022-10-07
CUST00020,PROD1,USB Cable,Exactly what I needed!,"Decent, but could be better. Decent, but could be better.",5,13,31,Y,2022-11-27
CUST00115,PROD5,Webcam,Perfect! Will buy again.,"Decent, but could be better. Amazing product! Highly recommend!",4,4,76,Y,2023-05-27
CUST00073,PROD5,Power Bank,Amazing product! Highly recommend!,"Great quality, fast shipping. Amazing product! Highly recommend!",3,8,81,N,2022-04-23
CUST00120,PROD6,Wireless Earbuds,Amazing product! Highly recommend!,"Amazing product! Highly recommend! Not as described, disappointed.",3,42,41,N,2022-08-14
CUST00149,PROD10,Screen Protector,"Waste of money, poor quality.",Perfect! Will buy again. Broke after one week.,4,49,31,N,2023-10-09
CUST00107,PROD1,Keyboard,Amazing product! Highly recommend!,"Good value for money. Great quality, fast shipping.",4,0,76,Y,2023-12-23
CUST00091,PROD4,Webcam,Perfect! Will buy again.,Good value for money. Amazing product! Highly recommend!,3,15,4,Y,2022-12-19
CUST00028,PROD6,Power Bank,Exactly what I needed!,"Decent, but could be better. Waste of money, poor quality.",5,3,6,N,2022-06-08
CUST00133,PROD4,Monitor Arm,"Waste of money, poor quality.","Great quality, fast shipping. Perfect! Will buy again.",4,45,69,N,2022-08-14
CUST00018,PROD8,Monitor Arm,Exactly what I needed!,"Great quality, fast shipping. Not as described, disappointed.",5,16,16,Y,2023-06-17
CUST00021,PROD3,Wireless Earbuds,"Waste of money, poor quality.","Exactly what I needed! Works well, very satisfied.",4,42,14,Y,2022-08-03
CUST00007,PROD2,Wireless Earbuds,"Not as described, disappointed.",Good value for money. Exactly what I needed!,3,5,60,Y,2023-11-28
CUST00057,PROD10,Laptop Stand,"Great quality, fast shipping.","Perfect! Will buy again. Waste of money, poor quality.",4,40,33,N,2023-10-26
CUST00081,PROD1,Power Bank,"Great quality, fast shipping.","Decent, but could be better. Not as described, disappointed.",3,3,75,N,2022-09-22
CUST00073,PROD4,Mouse,"Works well, very satisfied.","Works well, very satisfied. Works well, very satisfied.",5,27,96,N,2022-08-01
CUST00200,PROD6,Mouse,Amazing product! Highly recommend!,"Decent, but could be better. Great quality, fast shipping.",5,21,68,Y,2023-06-21
CUST00037,PROD4,Monitor Arm,"Decent, but could be better.","Waste of money, poor quality. Amazing product! Highly recommend!",4,36,85,Y,2022-07-23
CUST00016,PROD10,Screen Protector,"Not as described, disappointed.","Perfect! Will buy again. Decent, but could be better.",5,8,56,N,2022-03-20
CUST00084,PROD3,Webcam,Broke after one week.,"Waste of money, poor quality. Not as described, disappointed.",4,27,18,N,2022-09-27
CUST00101,PROD1,Phone Case,Amazing product! Highly recommend!,"Great quality, fast shipping. Perfect! Will buy again.",5,34,63,Y,2023-11-13
CUST00175,PROD9,USB Cable,"Great quality, fast shipping.","Perfect! Will buy again. Not as described, disappointed.",5,13,41,Y,2022-01-11
CUST00020,PROD9,Laptop Stand,"Decent, but could be better.","Decent, but could be better. Amazing product! Highly recommend!",1,22,85,Y,2022-12-14
CUST00076,PROD5,Screen Protector,"Waste of money, poor quality.","Decent, but could be better. Waste of money, poor quality.",2,5,89,N,2022-04-17
CUST00044,PROD10,Wireless Earbuds,"Works well, very satisfied.",Good value for money. Broke after one week.,3,17,50,N,2022-01-18
CUST00119,PROD7,Screen Protector,"Great quality, fast shipping.",Good value for money. Exactly what I needed!,5,30,7,N,2022-10-27
CUST00190,PROD2,Phone Case,Amazing product! Highly recommend!,"Amazing product! Highly recommend! Decent, but could be better.",5,5,72,Y,2022-08-11
CUST00013,PROD5,Wireless Earbuds,Good value for money.,"Great quality, fast shipping. Great quality, fast shipping.",4,18,96,N,2022-04-01
CUST00067,PROD7,USB Cable,"Decent, but could be better.","Works well, very satisfied. Exactly what I needed!",2,18,26,Y,2022-09-27
CUST00114,PROD9,Phone Case,Good value for money.,"Decent, but could be better. Works well, very satisfied.",1,11,99,Y,2023-09-27
CUST00143,PROD5,Wireless Earbuds,"Waste of money, poor quality.",Perfect! Will buy again. Exactly what I needed!,4,38,28,Y,2022-07-10
CUST00175,PROD6,Wireless Earbuds,"Works well, very satisfied.","Waste of money, poor quality. Perfect! Will buy again.",2,4,72,N,2022-10-14
CUST00188,PROD2,Power Bank,Exactly what I needed!,"Works well, very satisfied. Not as described, disappointed.",5,14,75,Y,2022-04-05
CUST00192,PROD3,Screen Protector,Perfect! Will buy again.,"Amazing product! Highly recommend! Decent, but could be better.",5,2,60,Y,2022-10-21
CUST00048,PROD3,Keyboard,Amazing product! Highly recommend!,"Amazing product! Highly recommend! Great quality, fast shipping.",4,26,36,N,2023-07-17
CUST00056,PROD4,Keyboard,Broke after one week.,"Great quality, fast shipping. Not as described, disappointed.",5,3,32,Y,2022-08-08
CUST00078,PROD4,Laptop Stand,Exactly what I needed!,Exactly what I needed! Broke after one week.,5,37,83,Y,2023-06-17
CUST00019,PROD3,Phone Case,Broke after one week.,"Works well, very satisfied. Broke after one week.",5,11,80,N,2022-08-10
CUST00135,PROD2,Webcam,"Not as described, disappointed.","Works well, very satisfied. Decent, but could be better.",3,31,94,N,2022-10-19
CUST00018,PROD8,USB Cable,"Works well, very satisfied.","Perfect! Will buy again. Works well, very satisfied.",3,2,83,N,2022-07-20
CUST00116,PROD3,USB Cable,"Works well, very satisfied.","Waste of money, poor quality. Good value for money.",3,32,42,Y,2023-12-03
CUST00156,PROD1,Webcam,"Waste of money, poor quality.","Great quality, fast shipping. Amazing product! Highly recommend!",4,18,91,N,2022-03-16
CUST00108,PROD3,Screen Protector,"Decent, but could be better.","Not as described, disappointed. Great quality, fast shipping.",1,33,95,N,2022-09-12
CUST00184,PROD3,Monitor Arm,Good value for money.,"Waste of money, poor quality. Amazing product! Highly recommend!",5,4,97,Y,2023-12-29
CUST00172,PROD5,Mouse,"Works well, very satisfied.","Not as described, disappointed. Decent, but could be better.",3,15,99,N,2022-10-26
CUST00110,PROD9,Phone Case,Exactly what I needed!,"Exactly what I needed! Waste of money, poor quality.",4,1,16,Y,2022-03-02
CUST00035,PROD8,Webcam,Good value for money.,Exactly what I needed! Exactly what I needed!,1,21,83,Y,2022-08-19
CUST00155,PROD1,Monitor Arm,"Decent, but could be better.","Good value for money. Not as described, disappointed.",3,5,20,N,2023-02-01
CUST00011,PROD3,Laptop Stand,"Great quality, fast shipping.","Amazing product! Highly recommend! Great quality, fast shipping.",3,8,77,Y,2022-10-11
CUST00112,PROD2,Laptop Stand,Exactly what I needed!,"Great quality, fast shipping. Great quality, fast shipping.",4,37,30,Y,2022-01-11
CUST00159,PROD10,USB Cable,Broke after one week.,Good value for money. Amazing product! Highly recommend!,5,36,87,N,2022-01-23
CUST00005,PROD5,Monitor Arm,"Works well, very satisfied.",Perfect! Will buy again. Perfect! Will buy again.,4,34,30,Y,2022-07-14
CUST00037,PROD7,Wireless Earbuds,Broke after one week.,Amazing product! Highly recommend! Good value for money.,3,16,26,N,2022-07-17
CUST00060,PROD9,Wireless Earbuds,"Waste of money, poor quality.","Works well, very satisfied. Amazing product! Highly recommend!",3,26,25,N,2022-07-05
CUST00168,PROD1,Laptop Stand,"Works well, very satisfied.",Good value for money. Exactly what I needed!,4,27,23,N,2023-07-01
CUST00177,PROD8,Power Bank,"Works well, very satisfied.",Good value for money. Amazing product! Highly recommend!,3,22,7,Y,2022-08-05
CUST00024,PROD2,Wireless Earbuds,Amazing product! Highly recommend!,"Exactly what I needed! Works well, very satisfied.",2,15,90,Y,2023-02-16
CUST00166,PROD6,Mouse,"Decent, but could be better.","Decent, but could be better. Perfect! Will buy again.",4,44,30,N,2023-11-16
CUST00130,PROD1,USB Cable,"Decent, but could be better.",Broke after one week. Exactly what I needed!,4,3,76,N,2022-12-25
CUST00010,PROD3,Keyboard,"Waste of money, poor quality.","Good value for money. Great quality, fast shipping.",4,44,19,Y,2023-09-14
CUST00117,PROD9,Phone Case,Exactly what I needed!,"Waste of money, poor quality. Works well, very satisfied.",5,28,84,N,2022-01-20
CUST00112,PROD5,Power Bank,Exactly what I needed!,"Exactly what I needed! Decent, but could be better.",2,15,83,N,2022-05-09
CUST00085,PROD1,Phone Case,"Decent, but could be better.",Good value for money. Broke after one week.,4,2,82,Y,2023-12-04
CUST00149,PROD9,Power Bank,"Not as described, disappointed.",Exactly what I needed! Good value for money.,3,43,50,N,2023-09-24
CUST00172,PROD4,Screen Protector,Broke after one week.,"Decent, but could be better. Decent, but could be better.",4,10,25,N,2022-06-23
CUST00045,PROD6,Phone Case,"Works well, very satisfied.","Great quality, fast shipping. Good value for money.",5,18,78,N,2022-08-21
CUST00046,PROD4,Webcam,Amazing product! Highly recommend!,"Not as described, disappointed. Not as described, disappointed.",4,50,49,Y,2022-09-04
CUST00039,PROD4,Mouse,"Not as described, disappointed.","Great quality, fast shipping. Exactly what I needed!",4,25,84,Y,2023-10-07
CUST00075,PROD6,Screen Protector,"Works well, very satisfied.","Great quality, fast shipping. Exactly what I needed!",3,10,65,N,2022-05-31
CUST00097,PROD3,Phone Case,Exactly what I needed!,"Decent, but could be better. Decent, but could be better.",4,2,69,Y,2022-03-01
CUST00121,PROD10,Mouse,"Great quality, fast shipping.","Perfect! Will buy again. Works well, very satisfied.",4,8,85,Y,2022-01-29
CUST00036,PROD5,Phone Case,"Decent, but could be better.","Not as described, disappointed. Not as described, disappointed.",3,11,74,N,2022-05-12
CUST00122,PROD3,Monitor Arm,"Not as described, disappointed.",Exactly what I needed! Broke after one week.,4,28,28,N,2022-12-01
CUST00158,PROD7,Monitor Arm,"Not as described, disappointed.",Good value for money. Broke after one week.,4,26,66,Y,2023-05-04
CUST00119,PROD5,Keyboard,"Works well, very satisfied.",Broke after one week. Perfect! Will buy again.,2,38,92,Y,2023-05-25
CUST00199,PROD2,Laptop Stand,Exactly what I needed!,"Decent, but could be better. Waste of money, poor quality.",4,33,81,Y,2023-06-13
CUST00159,PROD3,Mouse,Perfect! Will buy again.,"Decent, but could be better. Broke after one week.",4,2,29,N,2023-12-22
CUST00183,PROD10,Wireless Earbuds,Amazing product! Highly recommend!,Broke after one week. Perfect! Will buy again.,3,30,40,Y,2022-06-05
CUST00034,PROD1,Mouse,"Great quality, fast shipping.","Amazing product! Highly recommend! Works well, very satisfied.",2,10,25,Y,2022-12-17
CUST00087,PROD7,Laptop Stand,Exactly what I needed!,"Great quality, fast shipping. Decent, but could be better.",5,3,51,N,2022-04-10
CUST00019,PROD9,Mouse,Exactly what I needed!,Amazing product! Highly recommend! Broke after one week.,3,4,100,N,2023-04-12
CUST00145,PROD5,Wireless Earbuds,"Great quality, fast shipping.","Great quality, fast shipping. Great quality, fast shipping.",3,12,23,N,2023-07-01
CUST00055,PROD8,Laptop Stand,"Decent, but could be better.",Perfect! Will buy again. Exactly what I needed!,3,32,12,N,2023-08-19
CUST00081,PROD10,Screen Protector,Perfect! Will buy again.,"Great quality, fast shipping. Broke after one week.",2,48,9,Y,2023-09-12
CUST00091,PROD3,Wireless Earbuds,Amazing product! Highly recommend!,"Works well, very satisfied. Perfect! Will buy again.",4,32,57,N,2023-11-04
CUST00082,PROD8,Mouse,Broke after one week.,"Waste of money, poor quality. Decent, but could be better.",4,7,87,N,2023-05-16
CUST00146,PROD8,Wireless Earbuds,"Great quality, fast shipping.","Great quality, fast shipping. Works well, very satisfied.",5,18,53,N,2023-02-21
CUST00056,PROD7,Mouse,"Great quality, fast shipping.","Works well, very satisfied. Decent, but could be better.",3,3,55,N,2023-09-23
CUST00010,PROD9,Keyboard,"Great quality, fast shipping.","Exactly what I needed! Not as described, disappointed.",4,18,93,Y,2022-09-28
CUST00087,PROD10,Laptop Stand,"Waste of money, poor quality.",Perfect! Will buy again. Perfect! Will buy again.,4,11,85,N,2022-11-16
CUST00101,PROD7,Mouse,"Waste of money, poor quality.",Good value for money. Good value for money.,4,22,88,N,2023-07-17
CUST00088,PROD8,Webcam,"Decent, but could be better.","Not as described, disappointed. Great quality, fast shipping.",4,25,52,Y,2022-04-11
CUST00025,PROD10,Power Bank,Good value for money.,"Great quality, fast shipping. Perfect! Will buy again.",2,38,67,N,2022-12-26
CUST00179,PROD3,Webcam,"Works well, very satisfied.","Not as described, disappointed. Broke after one week.",5,23,20,N,2022-08-10
CUST00192,PROD7,Laptop Stand,Broke after one week.,"Great quality, fast shipping. Great quality, fast shipping.",1,48,27,N,2022-10-21
CUST00036,PROD10,Keyboard,"Works well, very satisfied.",Good value for money. Exactly what I needed!,4,19,67,Y,2023-02-25
CUST00184,PROD4,Screen Protector,Good value for money.,Perfect! Will buy again. Exactly what I needed!,2,2,22,N,2022-11-05
CUST00020,PROD6,Monitor Arm,Exactly what I needed!,"Great quality, fast shipping. Good value for money.",5,1,47,Y,2022-07-19
CUST00032,PROD3,Power Bank,"Decent, but could be better.","Waste of money, poor quality. Not as described, disappointed.",2,49,34,Y,2023-12-19
CUST00177,PROD4,Wireless Earbuds,"Works well, very satisfied.","Good value for money. Decent, but could be better.",4,39,8,N,2022-10-29
CUST00084,PROD9,Laptop Stand,"Great quality, fast shipping.","Decent, but could be better. Not as described, disappointed.",2,8,48,N,2022-05-27
CUST00009,PROD6,Keyboard,Good value for money.,"Decent, but could be better. Good value for money.",3,34,43,N,2022-12-21
CUST00055,PROD7,Power Bank,"Works well, very satisfied.","Decent, but could be better. Exactly what I needed!",1,14,27,N,2023-09-23
CUST00078,PROD7,Power Bank,"Great quality, fast shipping.","Great quality, fast shipping. Exactly what I needed!",4,9,8,Y,2023-05-01
CUST00197,PROD4,Power Bank,Good value for money.,"Works well, very satisfied. Decent, but could be better.",4,4,40,Y,2023-08-24
CUST00023,PROD6,Keyboard,"Great quality, fast shipping.",Amazing product! Highly recommend! Good value for money.,5,24,56,Y,2023-01-12
CUST00118,PROD6,Phone Case,"Decent, but could be better.",Amazing product! Highly recommend! Amazing product! Highly recommend!,5,18,65,N,2022-12-26
CUST00008,PROD3,Screen Protector,Good value for money.,"Great quality, fast shipping. Waste of money, poor quality.",5,31,56,Y,2023-04-21
CUST00061,PROD6,Webcam,"Works well, very satisfied.","Decent, but could be better. Good value for money.",4,25,58,Y,2022-11-15
CUST00027,PROD7,Wireless Earbuds,Amazing product! Highly recommend!,Good value for money. Exactly what I needed!,4,39,42,Y,2023-09-07
CUST00028,PROD8,Phone Case,Amazing product! Highly recommend!,"Waste of money, poor quality. Works well, very satisfied.",4,22,13,N,2023-08-22
CUST00088,PROD2,Keyboard,"Decent, but could be better.","Works well, very satisfied. Waste of money, poor quality.",4,43,99,Y,2022-10-05
CUST00182,PROD1,Keyboard,Exactly what I needed!,"Broke after one week. Works well, very satisfied.",3,29,40,Y,2023-02-21
CUST00154,PROD6,USB Cable,Exactly what I needed!,Perfect! Will buy again. Amazing product! Highly recommend!,5,48,28,Y,2023-11-20
CUST00086,PROD6,Phone Case,Perfect! Will buy again.,"Great quality, fast shipping. Great quality, fast shipping.",5,49,77,Y,2022-05-16
